ens_gene	ext_gene	target_id	pval	qval	test_stat	rss	degrees_free	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
ENSMUSG00000017299	Dnttip1	ENSMUST00000017443.13	0.00127219815924551	0.0202222442808995	10.3824347951568	0.709083768134427	1	5.33638742388125	0.141816753626885	0.00884039887176145	0.132976354755124	0.0971337605106208	0.132976354755124
ENSMUSG00000025218	Poll	ENSMUST00000026239.6	0.00127284079333472	0.0202222442808995	10.3815023798841	0.861904477774256	1	5.28023619020881	0.172380895554852	0.00486328853994035	0.167517607014911	0.101286676020614	0.167517607014911
ENSMUSG00000043664	Tmem221	ENSMUST00000052072.7	0.00127235887354414	0.0202222442808995	10.3822015657187	6.08320934145044	1	4.6006033383938	1.21664186829009	0.0105697289034261	1.20607213938666	0.198119934822661	1.20607213938666
ENSMUSG00000046719	Nxph3	ENSMUST00000058866.7	0.00127265178496302	0.0202222442808995	10.3817765678024	27.6117223807432	1	2.45827175451191	5.52234447614863	0.23583217996048	5.28651229618816	1.8358331069188	5.28651229618816
ENSMUSG00000091705	H2-Q2	ENSMUST00000173115.1	0.00127213268248851	0.0202222442808995	10.3825298239213	1.74410601918029	1	4.56799750884578	0.348821203836058	0.0138753519304475	0.334945851905611	0.205389885352347	0.334945851905611
ENSMUSG00000026883	Dab2ip	ENSMUST00000156669.1	0.0012741074719883	0.0202335790590656	10.3796659156652	29.8704310681834	1	1.55416794428238	5.97408621363667	0.74861738676616	5.22546882687051	2.10615379860849	5.22546882687051
ENSMUSG00000025474	Tubgcp2	ENSMUST00000209930.1	0.00127512710882059	0.0202409825307706	10.3781889611108	23.9164271064956	1	1.28910106567896	4.78328542129911	0.218146688104748	4.56513873319437	2.08328333976414	4.56513873319437
ENSMUSG00000037126	Psd	ENSMUST00000224094.1	0.00127830063093867	0.020282554869987	10.3735997192531	21.5419050178732	1	1.18617527179986	4.30838100357464	0.0229671091146758	4.28541389445996	2.0610093036989	4.28541389445996
ENSMUSG00000017119	Nbr1	ENSMUST00000103098.8	0.00128175087220331	0.0203284798998663	10.3686233777823	50.7749165956747	1	2.80020467393555	10.1549833191349	2.30405688065636	7.85092643847858	1.54349251777321	7.85092643847858
ENSMUSG00000000631	Myo18a	ENSMUST00000108376.8	0.00128284338047	0.0203369878430556	10.3670504603971	31.2909017965819	1	1.51934325106417	6.25818035931637	0.547503365467754	5.71067699384862	2.10633633949202	5.71067699384862
ENSMUSG00000018415	Gid4	ENSMUST00000070681.6	0.00128428229172946	0.0203509775803387	10.364980883561	0.404365054690674	1	6.04853799358751	0.0808730109381352	0.00300275581468952	0.0778702551234452	0.0667612305201934	0.0778702551234452
ENSMUSG00000019368	Sec14l4	ENSMUST00000019512.7	0.00128968070014587	0.0203880615910204	10.3572372514716	3.02822944695289	1	4.51390262468948	0.605645889390578	0.0139819817039087	0.59166390768667	0.218072907917788	0.59166390768667
ENSMUSG00000037989	Wnk2	ENSMUST00000049265.14	0.00128917700844404	0.0203880615910204	10.3579583722952	2.86208032689617	1	5.95446614134358	0.572416065379234	0.168016650290266	0.404399415088968	0.0694420158960702	0.404399415088968
ENSMUSG00000059552	Trp53	ENSMUST00000108657.3	0.00128799133873087	0.0203880615910204	10.3596569876159	26.5713556473443	1	1.39350074715552	5.31427112946886	0.425719402771474	4.88855172669739	2.09868953883435	4.88855172669739
ENSMUSG00000006435	Neurl1a	ENSMUST00000111807.4	0.00128973700391187	0.0203880615910204	10.3571566607139	15.4520612217153	1	3.92510041686882	3.09041224434306	0.45360469933366	2.6368075450094	0.458374928971923	2.6368075450094
ENSMUSG00000025362	Rps26	ENSMUST00000219591.1	0.00129006592587959	0.0203880615910204	10.3566859272918	0.982231760615755	1	6.91271215158742	0.196446352123151	0.00681023691444136	0.18963611520871	0.0544537104207076	0.18963611520871
ENSMUSG00000021180	Rps6ka5	ENSMUST00000222731.1	0.0012905247746483	0.0203880615910204	10.3560294533042	22.8061198265208	1	1.24505167647882	4.56122396530415	0.14665178742371	4.41457217788045	2.07455821469911	4.41457217788045
ENSMUSG00000042203	Tbc1d22b	ENSMUST00000234778.1	0.00128748256890248	0.0203880615910204	10.3603863472649	29.7199871754226	1	1.51448746436614	5.94399743508451	0.684646144209086	5.25935129087543	2.10627979489333	5.25935129087543
ENSMUSG00000023032	Slc4a8	ENSMUST00000023776.12	0.00129164055340515	0.0203968782209355	10.3544340961286	10.1726333739898	1	3.728004487678	2.03452667479795	0.130460502682444	1.90406617211551	0.610925323429256	1.90406617211551
ENSMUSG00000007613	Tgfbr1	ENSMUST00000007757.14	0.00129570706440894	0.020452263472865	10.348631520356	0.52695128350369	1	5.53567951223521	0.105390256700738	0.00632990438540247	0.0990603523153355	0.0857731034164188	0.0990603523153355
ENSMUSG00000050144	Slc25a44	ENSMUST00000057935.8	0.00129626893594654	0.0204523053470116	10.3478312256941	0.725768586255412	1	6.11707942040242	0.145153717251082	0.0191381398620407	0.126015577389042	0.0650027734873272	0.126015577389042
ENSMUSG00000019370	Calm3	ENSMUST00000019514.9	0.00129793062780792	0.020469692475558	10.3454664687944	0.403846197629242	1	7.05685295060889	0.0807692395258483	0.00109382301734628	0.079675416508502	0.0542073489320326	0.079675416508502
ENSMUSG00000033487	Fndc3a	ENSMUST00000089017.11	0.00130202887002154	0.0205254749410766	10.3396473258774	0.582780389961613	1	7.54511350438591	0.116556077992322	0.00182999214566599	0.114726085846657	0.0569060476551816	0.114726085846657
ENSMUSG00000026609	Ush2a	ENSMUST00000060479.13	0.00130326252375142	0.0205360707803364	10.3378992760941	17.1382499210602	1	3.48294547657882	3.42764998421203	0.183961673479509	3.24368831073252	0.842796608257959	3.24368831073252
ENSMUSG00000033021	Gmppa	ENSMUST00000037796.13	0.00130514651393338	0.0205499838003263	10.3352329486325	0.312140205339527	1	6.31897891315466	0.0624280410679057	0.00622225821658936	0.056205782851316	0.0606977942811826	0.0606977942811826
ENSMUSG00000024589	Nedd4l	ENSMUST00000226058.1	0.00130526925240363	0.0205499838003263	10.3350593775285	26.916302748051	1	1.38912544274905	5.38326054961019	0.382843170565419	5.00041737904477	2.09820138191616	5.00041737904477
ENSMUSG00000068742	Cry2	ENSMUST00000090559.11	0.0013086812210892	0.0205948357568397	10.330240929516	0.619751984399495	1	6.35732225284627	0.123950396879899	0.00206933617873164	0.121881060701167	0.0600179627480475	0.121881060701167
ENSMUSG00000021953	Tdh	ENSMUST00000022522.14	0.0013097234215818	0.020602371912908	10.3287716488303	3.90447602758281	1	4.50283834285942	0.780895205516561	0.0174921256907633	0.763403079825798	0.220764111043542	0.763403079825798
ENSMUSG00000034595	Ppp1r18	ENSMUST00000122899.7	0.00131038891000239	0.0206039783342723	10.3278340708816	24.8332018366018	1	1.32962126308462	4.96664036732036	0.320475752901358	4.64616461441901	2.09017361586478	4.64616461441901
ENSMUSG00000021996	Esd	ENSMUST00000177283.7	0.00131102871889854	0.0206051797749361	10.3269331260192	40.9992998995367	1	2.0117271715053	8.19985997990733	1.72223606846123	6.4776239114461	2.02391001827316	6.4776239114461
ENSMUSG00000001380	Hars	ENSMUST00000001416.7	0.00131299182285698	0.0206141464526601	10.3241715624808	0.285399354359724	1	6.35251880715967	0.0570798708719453	0.00173659478034928	0.0553432760915956	0.0601008365151669	0.0601008365151669
ENSMUSG00000043535	Setx	ENSMUST00000061578.8	0.00131415621192654	0.0206141464526601	10.3225355516205	0.348117954098943	1	5.69533730099286	0.0696235908197885	0.00445540883974369	0.065168181980045	0.0786147071752668	0.0786147071752668
ENSMUSG00000005378	Bud23	ENSMUST00000071677.9	0.0013138824636814	0.0206141464526601	10.3229200463363	32.8843243752834	1	1.64789305869695	6.57686487505668	1.05626420059831	5.52060067445837	2.10114214581092	5.52060067445837
ENSMUSG00000022678	Nde1	ENSMUST00000115795.8	0.00131441745352045	0.0206141464526601	10.3221686987873	22.9198382692752	1	1.26111401394788	4.58396765385504	0.210844137029744	4.37312351682529	2.07788448876044	4.37312351682529
ENSMUSG00000059743	Fdps	ENSMUST00000196921.4	0.00131362964286606	0.0206141464526601	10.3232752193395	21.1131084017951	1	1.18269615259136	4.22262168035901	0.0618670186277755	4.16075466173124	2.06014425198822	4.16075466173124
ENSMUSG00000041046	Ramp3	ENSMUST00000045374.7	0.00131504287207331	0.0206151148565525	10.3212907441796	6.56673922662426	1	3.78434586577894	1.31334784532485	0.0752830731388987	1.23806477218595	0.56352708214743	1.23806477218595
ENSMUSG00000024197	Plin3	ENSMUST00000019726.7	0.00131723469449158	0.0206406274557158	10.3182172243201	0.87159286985709	1	6.27291065059319	0.174318573971418	0.00193398620356626	0.172384587767852	0.0615708069651518	0.172384587767852
ENSMUSG00000024359	Hspa9	ENSMUST00000025217.10	0.00131784403322082	0.0206413318316852	10.3173636884155	0.315184702468889	1	7.58987930217054	0.0630369404937776	0.00066557533332634	0.0623713651604515	0.0574384514409849	0.0623713651604515
ENSMUSG00000022579	Gpihbp1	ENSMUST00000023243.10	0.00131901827539814	0.0206508798742021	10.3157199857371	20.7989356161102	1	1.16390432018333	4.15978712322203	0.0201660647697955	4.13962105845224	2.05534958603174	4.13962105845224
ENSMUSG00000029648	Flt1	ENSMUST00000031653.11	0.00132120183954112	0.0206585356466599	10.3126673697277	6.80311178176858	1	4.93584752709362	1.36062235635371	0.0260696789892195	1.3345526773645	0.138438337370611	1.3345526773645
ENSMUSG00000001062	Vps9d1	ENSMUST00000146136.7	0.00132014109411887	0.0206585356466599	10.3141496502476	23.9973547487667	1	1.29142060467443	4.79947094975334	0.241385647271808	4.55808530248153	2.0837077063781	4.55808530248153
ENSMUSG00000071847	Apcdd1	ENSMUST00000163716.2	0.00132106122502805	0.0206585356466599	10.3128637944948	26.2266385952872	1	1.39725530457276	5.24532771905743	0.488914988112944	4.75641273094449	2.09909701052117	4.75641273094449
ENSMUSG00000024215	Spdef	ENSMUST00000025054.9	0.0013228273108495	0.0206751124955978	10.3103982796803	6.32746522136997	1	4.61148079299157	1.26549304427399	0.270268115612899	0.995224928661096	0.195756313729536	0.995224928661096
ENSMUSG00000066892	Fbxl12	ENSMUST00000131128.1	0.00132600634407756	0.0207159461862232	10.3059686281902	28.7544146216601	1	1.48865651150061	5.75088292433202	0.673847389713376	5.07703553461865	2.10564785011404	5.07703553461865
ENSMUSG00000024924	Vldlr	ENSMUST00000167487.7	0.00132671163960184	0.0207181147716303	10.3049873294613	1.8889751748978	1	5.36771246808024	0.37779503497956	0.0114958800818443	0.366299154897716	0.0950241457418368	0.366299154897716
ENSMUSG00000018765	Fxr2	ENSMUST00000018909.3	0.00132814682603126	0.0207316747197787	10.3029921411958	0.192220889647048	1	6.61012075783665	0.0384441779294093	0.00198447128684731	0.0364597066425622	0.0565349572043935	0.0565349572043935
ENSMUSG00000030583	Sipa1l3	ENSMUST00000085809.10	0.00132997573396924	0.0207401136546687	10.3004527636592	3.67196257225167	1	5.68217470348184	0.734392514450334	0.0127189935728106	0.721673520877524	0.0791580011836923	0.721673520877524
ENSMUSG00000031585	Gtf2e2	ENSMUST00000170705.7	0.00133038871937912	0.0207401136546687	10.2998798364434	21.681778723937	1	1.20567164392008	4.3363557447874	0.107759467648963	4.22859627713844	2.06572595333115	4.22859627713844
ENSMUSG00000030583	Sipa1l3	ENSMUST00000183096.7	0.00132997573396924	0.0207401136546687	10.3004527636592	3.67196257225167	1	5.68217470348184	0.734392514450334	0.0127189935728106	0.721673520877524	0.0791580011836923	0.721673520877524
ENSMUSG00000028456	Unc13b	ENSMUST00000079978.12	0.00133359300974273	0.02078120883908	10.2954406898887	0.477700176895322	1	6.04993264606393	0.0955400353790644	0.00412642146030742	0.0914136139187569	0.0667238525523609	0.0914136139187569
ENSMUSG00000027332	Ivd	ENSMUST00000152191.7	0.00133585470751287	0.0208027356371332	10.2923138834699	0.820988019114167	1	5.41134062823313	0.164197603822833	0.00967764025321919	0.154519963569614	0.0923259187027813	0.154519963569614
ENSMUSG00000022096	Hr	ENSMUST00000163060.1	0.00133611205019074	0.0208027356371332	10.2919584457759	25.7980952741574	1	1.35135496590192	5.15961905483147	0.337608770112537	4.82201028471894	2.09340102344244	4.82201028471894
ENSMUSG00000024163	Mapk8ip3	ENSMUST00000146923.7	0.0013392948546509	0.0208434173272967	10.287568125685	24.7781950343608	1	1.2956063682798	4.95563900687215	0.193991186636425	4.76164782023573	2.0844644318478	4.76164782023573
ENSMUSG00000021140	Pcnx	ENSMUST00000021567.5	0.00134063028861036	0.0208490491361288	10.2857291894965	3.89654040029509	1	4.65385116504195	0.779308080059017	0.0606146948268115	0.718693385232207	0.186838991063271	0.718693385232207
ENSMUSG00000032560	Dnajc13	ENSMUST00000035170.12	0.0013407968602022	0.0208490491361288	10.2854999450531	4.49567059682787	1	5.12470054059099	0.899134119365573	0.27325157426057	0.625882545105004	0.115436046699047	0.625882545105004
ENSMUSG00000044786	Zfp36	ENSMUST00000209061.1	0.00134450725891479	0.0208978597451298	10.2804009620721	14.0450699992285	1	6.57803753688242	2.8090139998457	0.0124711788298517	2.79654282101584	0.0568850482820586	2.79654282101584
ENSMUSG00000027801	Tm4sf4	ENSMUST00000029377.7	0.00134900428588344	0.0209588503600743	10.2742400224107	6.64689033025223	1	6.93271373964812	1.32937806605044	0.00223218777175382	1.32714587827869	0.054391341688296	1.32714587827869
ENSMUSG00000046378	Asphd1	ENSMUST00000106340.7	0.00135045163766475	0.0209635262072636	10.2722615681085	34.3686435960207	1	2.4467198663936	6.87372871920413	0.160885398317726	6.71284332088641	1.84282935093034	6.71284332088641
ENSMUSG00000021079	Timm9	ENSMUST00000221559.1	0.00135004633897788	0.0209635262072636	10.2728153737862	22.7833311528076	1	1.2510805430463	4.55666623056151	0.198570013736346	4.35809621682517	2.07582585469061	4.35809621682517
ENSMUSG00000008683	Rps15a	ENSMUST00000128482.7	0.00135163491185619	0.020972992631021	10.2706456881939	3.43035977691997	1	4.32308290104891	0.686071955383995	0.0423404878456378	0.643731467538356	0.269257426264877	0.643731467538356
ENSMUSG00000025278	Flnb	ENSMUST00000052678.8	0.00135230324866939	0.0209744642551253	10.2697336397753	2.24641732880692	1	7.77013466450075	0.449283465761384	0.000600753845703615	0.44868271191568	0.0601110615169144	0.44868271191568
ENSMUSG00000025932	Eya1	ENSMUST00000168081.8	0.0013537434785976	0.0209797303236462	10.2677697745865	29.9017724154003	1	1.55567594401845	5.98035448308005	0.7811458869529	5.19920859612715	2.1061223139701	5.19920859612715
ENSMUSG00000109305	1810010D01Rik	ENSMUST00000208788.1	0.00135379005178151	0.0209797303236462	10.2677063037475	5.81795355959111	1	5.1432565622512	1.16359071191822	0.00749389869619735	1.15609681322202	0.113533167058105	1.15609681322202
ENSMUSG00000058254	Tspan7	ENSMUST00000076354.12	0.00135521799399578	0.0209929638688724	10.265761348462	9.77678795406404	1	5.88124548942829	1.95535759081281	0.0108762838854194	1.94448130692739	0.0717559636700631	1.94448130692739
ENSMUSG00000029381	Shroom3	ENSMUST00000113054.8	0.00135850662001368	0.021017200767242	10.261289893422	0.457667704854046	1	6.6594540119531	0.0915335409708097	0.0121826331326433	0.0793509078381658	0.0560464490198445	0.0793509078381658
ENSMUSG00000026790	Odf2	ENSMUST00000113767.7	0.00135736023798187	0.021017200767242	10.2628473524708	24.4028522446036	1	1.28667831380888	4.88057044892073	0.200711655316853	4.67985879360387	2.08283627618069	4.67985879360387
ENSMUSG00000030451	Herc2	ENSMUST00000205303.1	0.00135849508871104	0.021017200767242	10.2613055530679	33.5125779466181	1	1.61835681331589	6.70251558932363	0.878303369596097	5.82421221972753	2.10326405272642	5.82421221972753
ENSMUSG00000056158	Car10	ENSMUST00000042943.12	0.00135973799922576	0.0210273563829529	10.2596184397568	36.7430747103544	1	2.53909781045099	7.34861494207088	0.433646631852898	6.91496831021798	1.78111570729454	6.91496831021798
ENSMUSG00000027858	Tspan2	ENSMUST00000119902.5	0.00136218228164494	0.0210473563948459	10.256305146343	22.8784283204248	1	1.24299056606752	4.57568566408497	0.163331755442833	4.41235390864213	2.07411960568387	4.41235390864213
ENSMUSG00000027519	Rab22a	ENSMUST00000142820.7	0.00136212977972782	0.0210473563948459	10.2563762508944	25.6874138380508	1	1.37380220219785	5.13748276761015	0.456050658010816	4.68143210959934	2.0963796828254	4.68143210959934
ENSMUSG00000031586	Rbpms	ENSMUST00000053251.11	0.00136506020324161	0.0210740172280099	10.2524117492488	4.75066994573719	1	4.57484518428789	0.950133989147437	0.186221833825511	0.763912155321926	0.203839949519305	0.763912155321926
ENSMUSG00000032407	U2surp	ENSMUST00000079659.11	0.00136492968812804	0.0210740172280099	10.2525881367074	2.55393459672115	1	4.73420670573869	0.51078691934423	0.0257220948828419	0.485064824461389	0.171160209569786	0.485064824461389
ENSMUSG00000022780	Meltf	ENSMUST00000023464.5	0.00136619216345976	0.0210825932465037	10.250882653023	26.6751740791227	1	1.97554445084507	5.33503481582453	0.108396480017795	5.22663833580674	2.03671801869756	5.22663833580674
ENSMUSG00000034462	Pkd2	ENSMUST00000086831.3	0.00136716576676294	0.0210887193537837	10.2495684971583	0.675317074631295	1	5.6317545174056	0.135063414926259	0.00544599001098109	0.129617424915278	0.0813148493860894	0.129617424915278
ENSMUSG00000010517	Faf1	ENSMUST00000102724.4	0.00136792494049011	0.0210915340845467	10.2485444325081	0.395439100428736	1	6.11764815482464	0.0790878200857476	0.00208606633545639	0.0770017537502908	0.0649888419525857	0.0770017537502908
ENSMUSG00000005362	Crbn	ENSMUST00000013882.9	0.00137027236174246	0.0211099288483602	10.2453815850941	30.7526217828359	1	1.56859143782725	6.15052435656718	0.89390193418501	5.25662242238217	2.1057714301526	5.25662242238217
ENSMUSG00000011263	Exoc3l2	ENSMUST00000137613.8	0.00136978933925599	0.0211099288483602	10.2460319471541	36.6966566191201	1	2.57729769030816	7.33933132382403	0.0831017206589887	7.25622960316504	1.75146259371672	7.25622960316504
ENSMUSG00000010110	Stx5a	ENSMUST00000073430.13	0.00137207203032909	0.0211109761738434	10.2429604761994	0.611074252627242	1	5.82509124304812	0.122214850525449	0.0155484038179935	0.106666446707455	0.0736736091813515	0.106666446707455
ENSMUSG00000030518	Fam189a1	ENSMUST00000119118.7	0.00137205322154033	0.0211109761738434	10.2429857631891	23.9830947120719	1	1.28139575090462	4.79661894241438	0.224769467002665	4.57184947541171	2.08184804493253	4.57184947541171
